x,y,time
4.83390898929325,9.78402314660286,0.1
4.89085725744695,9.811493239525,0.2
4.87993075337441,9.8389740216376,0.3
4.94619157274004,9.90782047431667,0.4
5.14945306118683,9.88447431922928,0.5
5.06281631020023,9.69460822503688,0.6
4.95061854084364,9.87531182250029,0.7
4.85901067198217,9.85234491522805,0.8
4.92930765418988,9.918938278877,0.9
4.89450930070399,9.98135483244832,1
4.83180117878482,9.93633728526827,1.1
4.92187619480226,9.82282662030713,1.2
4.91474066241218,9.84603752283892,1.3
4.82670963206346,9.86299459773832,1.4
4.86769404652714,9.85991622127748,1.5
4.90925563269617,9.89643974318091,1.6
5.11700228320819,10.0223899211824,1.7
5.03294511444249,10.0569305572696,1.8
5.13630569301168,10.2690340486496,1.9
5.11535917388692,10.2926315666076,2
5.20302338457216,10.458757449954,2.1
5.32866708889964,10.5019995833868,2.2
5.20595497796657,10.5007902967049,2.3
5.03167013599306,10.5570469688897,2.4
5.20492939108743,10.4374275012103,2.5
5.27747476402206,10.2446386894155,2.6
5.17608262559122,10.2311870794485,2.7
5.07490584935157,10.2526635720879,2.8
5.08363523476406,10.1692530087925,2.9
5.21643401188182,10.1788388872723,3
5.17057496725967,10.0974008732915,3.1
5.18855297935172,10.0438690525486,3.2
5.19207206817936,9.93090339002897,3.3
5.21915488416013,9.86411539606082,3.4
5.29943231721717,9.94245234191258,3.5
5.35985539658246,9.91794371737327,3.6
5.23004543122469,9.81690189391561,3.7
5.23464307964184,9.89736392262153,3.8
5.31955603290296,9.95864366795391,3.9
5.14165576902892,9.91470896137055,4
5.18012868753053,9.92261885795878,4.1
5.09761617941968,10.0615250681974,4.2
5.08135569528149,10.2511219738269,4.3
5.09917296587884,10.2111360262702,4.4
5.12879922697984,10.2494127681107,4.5
5.12788752209704,10.1162158050997,4.6
5.15675983734418,10.2540193279725,4.7
5.22283303528435,10.2682012979614,4.8
5.33655957263777,10.1664674546516,4.9
5.21726244474521,10.313614639807,5
5.23653628348006,10.3908048061258,5.1
5.42009486765979,10.288710598762,5.2
5.44112002848259,10.3085957840107,5.3
5.46406682905294,10.4048406521691,5.4
5.32463933006599,10.3786260323645,5.5
5.41411518841358,10.2444694252916,5.6
5.52708615493576,10.2324754457004,5.7
5.4904029954328,10.2802618190242,5.8
5.54862542836878,10.2702406309729,5.9
5.63647220114756,10.3196982726844,6
5.59288406036268,10.3812692374366,6.1
5.70415432825566,10.4208553922592,6.2
5.66732951587373,10.4037463348475,6.3
5.62312840433964,10.3759561347959,6.4
5.72809727404002,10.2894014888966,6.5
5.61360744644287,10.2818570442436,6.6
5.55113914469565,10.3309146572586,6.7
5.47662783786217,10.4285228380958,6.8
5.58976191368189,10.4823820515442,6.9
5.59832139083647,10.3427504815594,7
5.74543674074464,10.1982894881135,7.1
5.69442449957049,10.1605986160809,7.2
5.57147561280765,10.2229074042238,7.3
5.55689430655594,10.2691764995564,7.4
5.57956219356364,10.2293428133201,7.5
5.5430984230171,10.3502348347184,7.6
5.52628515590366,10.4673612167031,7.7
5.58179850528911,10.4271743589385,7.8
5.64110381119098,10.5433671542556,7.9
5.9465867628529,10.5698356758464,8
6.1226706587884,10.5311538135793,8.1
6.06627089602079,10.5126933754309,8.2
6.09557080834088,10.4248566767378,8.3
6.0917652329143,10.5097632908229,8.4
6.11818631272551,10.4961225922532,8.5
6.02820628818199,10.6295015107251,8.6
6.1245127098785,10.7379032750159,8.7
6.17333851533345,10.702673448757,8.8
6.2460259447378,10.5485205871196,8.9
6.11475125546493,10.5061815049559,9
6.09650279790854,10.5615427295363,9.1
6.11559425019469,10.5048271952318,9.2
6.0150431421221,10.5573788285105,9.3
5.85146101618433,10.5966090791159,9.4
5.89584308501062,10.5225749190326,9.5
5.8744529625193,10.5563875038038,9.6
5.91315953723984,10.5367641376744,9.7
5.95933761111808,10.5032886515105,9.8
6.01842724238748,10.5688732209671,9.9
5.95950469436866,10.5955411317618,10
6.01241089959505,10.5533646060746,10.1
6.16822356992409,10.6117649723282,10.2
6.12115944687345,10.5649527693003,10.3
6.02044118747604,10.5594254236183,10.4
6.00474542523433,10.6925443972352,10.5
6.03645780730057,10.7424754952038,10.6
6.08631284733566,10.7682894980631,10.7
6.23371009164246,10.6623529925332,10.8
6.28668965086117,10.5484930978403,10.9
6.14257613998413,10.6277665630987,11
6.24697514310937,10.72081412584,11.1
6.13309318235031,10.6246112344431,11.2
6.18115695266946,10.5354913866077,11.3
6.1070569783645,10.5651633506411,11.4
6.02264602364618,10.5377779544123,11.5
5.91556725624476,10.4458892404765,11.6
5.98456349879494,10.4373302688099,11.7
5.82510796271679,10.4786682568635,11.8
5.89524355564303,10.405965517927,11.9
6.07839004372503,10.3900147742225,12
5.99467197173672,10.5263877157998,12.1
6.13824929651523,10.5634831754402,12.2
6.07969843928154,10.7476431983924,12.3
5.94548379474313,10.8791880892178,12.4
5.95938746236559,10.9375779884533,12.5
5.80101461949853,11.0452581954634,12.6
5.93100003436007,11.0505113527039,12.7
6.080396719198,11.0019009767882,12.8
